timestamp,message,data
2025-07-05T07:05:23.997Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123997-2715412"",""originalId"":2715412,""duration"":30,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":10644543}"
2025-07-05T07:05:24.033Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699124033-27567"",""originalId"":27567,""duration"":14.4428,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:24.187Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699124187-17756"",""originalId"":17756,""duration"":27,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:24.290Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699124290-274787"",""originalId"":274787,""duration"":27,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:24.972Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699124972-70936"",""originalId"":70936,""duration"":27.4913,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:25.145Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699125145-34338"",""originalId"":34338,""duration"":57.957,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:56.553Z,"📊 Logs downloaded manually","{""totalEntries"":151,""fileSize"":""21KB"",""timestamp"":""2025-07-05T07:05:56.553Z""}"
2025-07-05T07:06:25.152Z,"🎭 Added to processing queue","{""video"":""raw-video-1751699123019-2711145"",""audio"":""raw-audio-1751699122860-186942"",""preset"":{""name"":""Blends"",""type"":""blends""},""rawVideoQueueLength"":11,""rawAudioQueueLength"":11,""processingQueueLength"":1}"
2025-07-05T07:06:25.158Z,"🎭 Processing queue item","{""video"":""raw-video-1751699123019-2711145"",""audio"":""raw-audio-1751699122860-186942"",""preset"":{""name"":""Blends"",""type"":""blends""},""queueLength"":1,""timestamp"":62602.840000003576}"
2025-07-05T07:06:25.159Z,"🎭 Starting Blends processing","{""primaryVideo"":""raw-video-1751699123019-2711145"",""audio"":""raw-audio-1751699122860-186942"",""availableVideos"":11,""audioName"":""Piano Melody"",""timestamp"":62603.99000000954}"
2025-07-05T07:06:25.159Z,"🎭 Step 1: Setting up FFmpeg","{""timestamp"":62604.435000002384}"
2025-07-05T07:06:25.162Z,"🎭 Step 2: Loading FFmpeg core","{""timestamp"":62607.39500001073}"
2025-07-05T07:06:25.288Z,"🎭 Step 3: FFmpeg loaded successfully","{""timestamp"":62733.02500000596}"
2025-07-05T07:06:25.288Z,"🎭 Step 4: Building Blends preset segments","{""timestamp"":62733.27500000596}"
2025-07-05T07:06:25.288Z,"🎭 Step 5: Gathering available videos","{""availableVideosCount"":12,""rawVideoQueueLength"":11,""timestamp"":62733.43000000715}"
2025-07-05T07:06:25.288Z,"🎭 Step 6: Processing videos","{""videosToProcess"":7,""timestamp"":62733.585000008345}"
2025-07-05T07:06:25.288Z,"🎭 Step 6.1: Processing video raw-video-1751699123019-2711145","{""videoIndex"":0,""videoId"":""raw-video-1751699123019-2711145"",""timestamp"":62733.734999999404}"
2025-07-05T07:06:25.289Z,"🎭 Step 6.1a: Processing main video","{""timestamp"":62733.91500000656}"
2025-07-05T07:06:25.289Z,"🎭 Using cached blob for main video","{""timestamp"":62734.07000000775}"
2025-07-05T07:06:25.289Z,"🎭 Step 6.1b: Computing chunks for main video","{""timestamp"":62734.32000000775}"
2025-07-05T07:06:49.065Z,"🎭 Step 6.1c: Main video chunks computed","{""chunkCount"":384,""timestamp"":86509.82500000298}"
2025-07-05T07:06:49.066Z,"🎭 Step 6.2: Processing video raw-video-1751699123062-3578233","{""videoIndex"":1,""videoId"":""raw-video-1751699123062-3578233"",""timestamp"":86510.58500000834}"
2025-07-05T07:06:49.066Z,"🎭 Step 6.2a: Processing additional video","{""timestamp"":86510.78500001132}"
2025-07-05T07:06:49.066Z,"🎭 Using cached blob for additional video","{""timestamp"":86510.99500000477}"
2025-07-05T07:06:49.066Z,"🎭 Step 6.2b: Computing chunks for additional video","{""timestamp"":86511.2650000006}"
2025-07-05T07:08:47.072Z,"🎭 Step 6.2c: Additional video chunks computed","{""chunkCount"":1000,""timestamp"":204515.60000000894}"
2025-07-05T07:08:47.072Z,"🎭 Step 6.3: Processing video raw-video-1751699123236-854136","{""videoIndex"":2,""videoId"":""raw-video-1751699123236-854136"",""timestamp"":204516.55500000715}"
2025-07-05T07:08:47.073Z,"🎭 Step 6.3a: Processing additional video","{""timestamp"":204516.83500000834}"
2025-07-05T07:08:47.073Z,"🎭 Using cached blob for additional video","{""timestamp"":204517.08500000834}"
2025-07-05T07:08:47.073Z,"🎭 Step 6.3b: Computing chunks for additional video","{""timestamp"":204517.33500000834}"
2025-07-05T07:09:13.860Z,"🎭 Step 6.3c: Additional video chunks computed","{""chunkCount"":437,""timestamp"":231303.78500001132}"
2025-07-05T07:09:13.860Z,"🎭 Step 6.4: Processing video raw-video-1751699123383-2324293","{""videoIndex"":3,""videoId"":""raw-video-1751699123383-2324293"",""timestamp"":231304.0300000012}"
2025-07-05T07:09:13.860Z,"🎭 Step 6.4a: Processing additional video","{""timestamp"":231304.23000000417}"
2025-07-05T07:09:13.861Z,"🎭 Using cached blob for additional video","{""timestamp"":231304.4549999982}"
2025-07-05T07:09:13.861Z,"🎭 Step 6.4b: Computing chunks for additional video","{""timestamp"":231304.77500000596}"
2025-07-05T07:14:39.456Z,"🎭 Added to processing queue","{""video"":""raw-video-1751699123062-3578233"",""audio"":""raw-audio-1751699122863-38950"",""preset"":{""name"":""Blends"",""type"":""blends""},""rawVideoQueueLength"":10,""rawAudioQueueLength"":10,""processingQueueLength"":1}"
